method_code,label,SLOC,CyclomaticComplexity,McClureComplexity,NestingDepth,ProxyIndentation,Readability,FanOut,HalsteadDifficulty,HalsteadEffort,MaintainabilityIndex
"protected void ensureSyncIsEnabled() {
    for (Entry<String, Volume> entry : getFileSystems().entrySet()) {
        final String volumeName = entry.getKey();
        FileSystem fs = entry.getValue().getFileSystem();
        if (ViewFSUtils.isViewFS(fs)) {
            try {
                FileSystem resolvedFs = ViewFSUtils.resolvePath(fs, new Path(""/"")).getFileSystem(fs.getConf());
                log.debug(""resolved "" + fs.getUri() + "" to "" + resolvedFs.getUri() + "" for sync check"");
                fs = resolvedFs;
            } catch (IOException e) {
                log.warn(""Failed to resolve "" + fs.getUri(), e);
            }
        }
        if (fs instanceof DistributedFileSystem) {
            final String DFS_DURABLE_SYNC = ""dfs.durable.sync"", DFS_SUPPORT_APPEND = ""dfs.support.append"";
            final String ticketMessage = ""See ACCUMULO-623 and ACCUMULO-1637 for more details."";
                        try {
                                DFSConfigKeys configKeys = new DFSConfigKeys();
                                Field dfsSupportAppendDefaultField = configKeys.getClass().getField(""DFS_SUPPORT_APPEND_DEFAULT"");
                boolean dfsSupportAppendDefaultValue = dfsSupportAppendDefaultField.getBoolean(configKeys);
                if (!dfsSupportAppendDefaultValue) {
                                        if (!fs.getConf().getBoolean(DFS_SUPPORT_APPEND, false)) {
                        String msg = ""Accumulo requires that dfs.support.append to true. "" + ticketMessage;
                        log.fatal(msg);
                        throw new RuntimeException(msg);
                    }
                }
            } catch (NoSuchFieldException e) {
                                    } catch (Exception e) {
                log.warn(""Error while checking for "" + DFS_SUPPORT_APPEND + "" on volume "" + volumeName + "". The user should ensure that Hadoop is configured to properly supports append and sync. "" + ticketMessage, e);
            }
                        if (!fs.getConf().getBoolean(DFS_SUPPORT_APPEND, true) || !fs.getConf().getBoolean(DFS_DURABLE_SYNC, true)) {
                String msg = ""Accumulo requires that "" + DFS_SUPPORT_APPEND + "" and "" + DFS_DURABLE_SYNC + "" not be configured as false. "" + ticketMessage;
                log.fatal(msg);
                throw new RuntimeException(msg);
            }
            try {
                                Class<?> dfsConfigKeysClz = Class.forName(""org.apache.hadoop.hdfs.DFSConfigKeys"");
                dfsConfigKeysClz.getDeclaredField(""DFS_DATANODE_SYNCONCLOSE_KEY"");
                                if (!fs.getConf().getBoolean(""dfs.datanode.synconclose"", false)) {
                    log.warn(""dfs.datanode.synconclose set to false in hdfs-site.xml: data loss is possible on system reset or power loss"");
                }
            } catch (ClassNotFoundException ex) {
                        } catch (SecurityException e) {
                        } catch (NoSuchFieldException e) {
                        }
        }
    }
}",0,1.6666666666666667,2.5,1.0,1.5,1.8075681960405463,1.6745516388373545,2.1538461538461537,0.5765395551746971,2.0563470984565866,-1.5153271071569971
"public int start() throws IOException {
    if (configError)
        return 1;
    String input;
    if (isVerbose())
        printInfo();
    if (execFile != null) {
        java.util.Scanner scanner = new java.util.Scanner(new File(execFile), UTF_8.name());
        try {
            while (scanner.hasNextLine() && !hasExited()) {
                execCommand(scanner.nextLine(), true, isVerbose());
            }
        } finally {
            scanner.close();
        }
    } else if (execCommand != null) {
        for (String command : execCommand.split(""\n"")) {
            execCommand(command, true, isVerbose());
        }
        return exitCode;
    }
    while (true) {
        if (hasExited())
            return exitCode;
        reader.setDefaultPrompt(getDefaultPrompt());
        input = reader.readLine();
        if (input == null) {
            reader.printNewline();
            return exitCode;
        }
                execCommand(input, false, false);
    }
}",1,0.9047619047619048,1.1666666666666667,1.0,0.5,0.1372050271725798,-0.5461432506887054,1.0,0.2393467845596541,0.5152863818782049,-0.930037030998905
"public NodePointer createAttribute(JXPathContext context, QName name) {
    if (!(node instanceof Element)) {
        return super.createAttribute(context, name);
    }
    Element element = (Element) node;
    String prefix = name.getPrefix();
    if (prefix != null) {
        String ns = getNamespaceURI(prefix);
        if (ns == null) {
            throw new JXPathException(""Unknown namespace prefix: "" + prefix);
        }
        element.setAttributeNS(ns, name.toString(), """");
    } else {
        if (!element.hasAttribute(name.getName())) {
            element.setAttribute(name.getName(), """");
        }
    }
    NodeIterator it = attributeIterator(name);
    it.setPosition(1);
    return it.getNodePointer();
}",1,0.3333333333333333,0.3333333333333333,0.0,0.0,-0.1000658418509211,-0.2229437229437227,0.4615384615384615,0.1020819538036068,0.2303679614144664,-0.457246663716608
"public int getType(Tree tree) {
    if (tree.isRoot()) {
        return TYPE_DEFAULT;
    } else {
        return getType(tree, getType(tree.getParent()));
    }
}",1,-0.3333333333333333,-0.1666666666666666,0.0,-0.5,-0.1470519826544369,-0.9859307359307364,-0.2307692307692307,-0.4209772913177267,-0.2301871299727481,0.2154878077182847
"void setMapEntry(@Nonnull String property, @Nonnull Revision revision, String value) {
    Operation op = new Operation();
    op.type = Operation.Type.SET_MAP_ENTRY;
    op.value = value;
    changes.put(new Key(property, checkNotNull(revision)), op);
}",1,-0.3809523809523809,-0.3333333333333333,0.0,-1.0,-0.5270812923370379,0.3143939393939398,-0.2307692307692307,-0.3171035718459081,-0.1785512302141036,0.2154878077182847
"@Override
public void integrate(final ExpandableStatefulODE equations, final double t) throws MathIllegalStateException, MathIllegalArgumentException {
    sanityChecks(equations, t);
    setEquations(equations);
    final boolean forward = t > equations.getTime();
        final double[] y0 = equations.getCompleteState();
    final double[] y = y0.clone();
    final int stages = c.length + 1;
    final double[][] yDotK = new double[stages][y.length];
    final double[] yTmp = y0.clone();
    final double[] yDotTmp = new double[y.length];
        final RungeKuttaStepInterpolator interpolator = (RungeKuttaStepInterpolator) prototype.copy();
    interpolator.reinitialize(this, yTmp, yDotK, forward, equations.getPrimaryMapper(), equations.getSecondaryMappers());
    interpolator.storeTime(equations.getTime());
        stepStart = equations.getTime();
    double hNew = 0;
    boolean firstTime = true;
    initIntegration(equations.getTime(), y0, t);
        isLastStep = false;
    do {
        interpolator.shift();
                double error = 10;
        while (error >= 1.0) {
            if (firstTime || !fsal) {
                                computeDerivatives(stepStart, y, yDotK[0]);
            }
            if (firstTime) {
                final double[] scale = new double[mainSetDimension];
                if (vecAbsoluteTolerance == null) {
                    for (int i = 0; i < scale.length; ++i) {
                        scale[i] = scalAbsoluteTolerance + scalRelativeTolerance * FastMath.abs(y[i]);
                    }
                } else {
                    for (int i = 0; i < scale.length; ++i) {
                        scale[i] = vecAbsoluteTolerance[i] + vecRelativeTolerance[i] * FastMath.abs(y[i]);
                    }
                }
                hNew = initializeStep(forward, getOrder(), scale, stepStart, y, yDotK[0], yTmp, yDotK[1]);
                firstTime = false;
            }
            stepSize = hNew;
                        for (int k = 1; k < stages; ++k) {
                for (int j = 0; j < y0.length; ++j) {
                    double sum = a[k - 1][0] * yDotK[0][j];
                    for (int l = 1; l < k; ++l) {
                        sum += a[k - 1][l] * yDotK[l][j];
                    }
                    yTmp[j] = y[j] + stepSize * sum;
                }
                computeDerivatives(stepStart + c[k - 1] * stepSize, yTmp, yDotK[k]);
            }
                        for (int j = 0; j < y0.length; ++j) {
                double sum = b[0] * yDotK[0][j];
                for (int l = 1; l < stages; ++l) {
                    sum += b[l] * yDotK[l][j];
                }
                yTmp[j] = y[j] + stepSize * sum;
            }
                        error = estimateError(yDotK, y, yTmp, stepSize);
            if (error >= 1.0) {
                                final double factor = FastMath.min(maxGrowth, FastMath.max(minReduction, safety * FastMath.pow(error, exp)));
                hNew = filterStep(stepSize * factor, forward, false);
            }
        }
                interpolator.storeTime(stepStart + stepSize);
        System.arraycopy(yTmp, 0, y, 0, y0.length);
        System.arraycopy(yDotK[stages - 1], 0, yDotTmp, 0, y0.length);
        stepStart = acceptStep(interpolator, y, yDotTmp, t);
        System.arraycopy(y, 0, yTmp, 0, y.length);
        if (!isLastStep) {
                        interpolator.storeTime(stepStart);
            if (fsal) {
                                System.arraycopy(yDotTmp, 0, yDotK[0], 0, y0.length);
            }
                        final double factor = FastMath.min(maxGrowth, FastMath.max(minReduction, safety * FastMath.pow(error, exp)));
            final double scaledH = stepSize * factor;
            final double nextT = stepStart + scaledH;
            final boolean nextIsLast = forward ? (nextT >= t) : (nextT <= t);
            hNew = filterStep(scaledH, forward, nextIsLast);
            final double filteredNextT = stepStart + hNew;
            final boolean filteredNextIsLast = forward ? (filteredNextT >= t) : (filteredNextT <= t);
            if (filteredNextIsLast) {
                hNew = t - stepStart;
            }
        }
    } while (!isLastStep);
        equations.setTime(stepStart);
    equations.setCompleteState(y);
    resetInternalState();
}",1,3.619047619047619,2.333333333333333,1.0,1.5,1.3052750137180813,0.7159090909090914,2.6153846153846154,3.568155260390293,15.161097397549849,-2.159680462072338
"@Override
public boolean isEnabled() {
    return PagingNavigator.this.isEnabled() && PagingNavigator.this.isEnableAllowed();
}",1,-0.4761904761904761,-0.3333333333333333,1.0,-1.0,-0.5783599002172338,-0.4015151515151515,-0.3846153846153846,-0.4794044326724573,-0.2545209158583491,0.2154878077182847
"public update_resultTupleScheme getScheme() {
    return new update_resultTupleScheme();
}",3,-0.5238095238095238,-0.3333333333333333,0.0,-1.0,-0.5270812923370379,-0.5151515151515156,-0.4615384615384615,-0.6619892494059906,-0.2733935832705227,0.2154878077182847
"public UnivariateRealPointValuePair optimize(final FUNC f, final GoalType goal, final double min, final double max) throws FunctionEvaluationException {
    return optimize(f, goal, min, max, 0);
}",1,-0.5238095238095238,-0.3333333333333333,0.0,-1.0,-0.5270812923370379,1.916666666666668,-0.4615384615384615,-0.5280937171347329,-0.2465038189091285,0.2154878077182847
"public static <S> void updateCollectionModel(FormComponent<Collection<S>> formComponent) {
    Collection<S> convertedInput = formComponent.getConvertedInput();
    Collection<S> collection = formComponent.getModelObject();
    if (collection == null) {
        collection = new ArrayList<>(convertedInput);
        formComponent.setDefaultModelObject(collection);
    } else {
        formComponent.modelChanging();
        collection.clear();
        if (convertedInput != null) {
            collection.addAll(convertedInput);
        }
        formComponent.modelChanged();
        try {
            formComponent.getModel().setObject(collection);
        } catch (Exception e) {
                                    logger.info(""An error occurred while trying to set the new value for the property attached to "" + formComponent, e);
        }
    }
}",3,0.2857142857142857,0.5,0.0,0.0,1.232590345331431,0.3314393939393943,0.2307692307692307,0.1904919565302069,0.1992331165635944,-0.3966415911684558
"public static double pow(double x, double y) {
    final double[] lns = new double[2];
    if (y == 0.0) {
        return 1.0;
    }
    if (x != x) {
                return x;
    }
    if (x == 0) {
        long bits = Double.doubleToLongBits(x);
        if ((bits & 0x8000000000000000L) != 0) {
                        long yi = (long) y;
            if (y < 0 && y == yi && (yi & 1) == 1) {
                return Double.NEGATIVE_INFINITY;
            }
            if (y > 0 && y == yi && (yi & 1) == 1) {
                return -0.0;
            }
        }
        if (y < 0) {
            return Double.POSITIVE_INFINITY;
        }
        if (y > 0) {
            return 0.0;
        }
        return Double.NaN;
    }
    if (x == Double.POSITIVE_INFINITY) {
        if (y != y) {
                        return y;
        }
        if (y < 0.0) {
            return 0.0;
        } else {
            return Double.POSITIVE_INFINITY;
        }
    }
    if (y == Double.POSITIVE_INFINITY) {
        if (x * x == 1.0) {
            return Double.NaN;
        }
        if (x * x > 1.0) {
            return Double.POSITIVE_INFINITY;
        } else {
            return 0.0;
        }
    }
    if (x == Double.NEGATIVE_INFINITY) {
        if (y != y) {
                        return y;
        }
        if (y < 0) {
            long yi = (long) y;
            if (y == yi && (yi & 1) == 1) {
                return -0.0;
            }
            return 0.0;
        }
        if (y > 0) {
            long yi = (long) y;
            if (y == yi && (yi & 1) == 1) {
                return Double.NEGATIVE_INFINITY;
            }
            return Double.POSITIVE_INFINITY;
        }
    }
    if (y == Double.NEGATIVE_INFINITY) {
        if (x * x == 1.0) {
            return Double.NaN;
        }
        if (x * x < 1.0) {
            return Double.POSITIVE_INFINITY;
        } else {
            return 0.0;
        }
    }
        if (x < 0) {
                if (y >= TWO_POWER_52 || y <= -TWO_POWER_52) {
            return pow(-x, y);
        }
        if (y == (long) y) {
                        return ((long) y & 1) == 0 ? pow(-x, y) : -pow(-x, y);
        } else {
            return Double.NaN;
        }
    }
        double ya;
    double yb;
    if (y < 8e298 && y > -8e298) {
        double tmp1 = y * HEX_40000000;
        ya = y + tmp1 - tmp1;
        yb = y - ya;
    } else {
        double tmp1 = y * 9.31322574615478515625E-10;
        double tmp2 = tmp1 * 9.31322574615478515625E-10;
        ya = (tmp1 + tmp2 - tmp1) * HEX_40000000 * HEX_40000000;
        yb = y - ya;
    }
        final double lores = log(x, lns);
    if (Double.isInfinite(lores)) {
                return lores;
    }
    double lna = lns[0];
    double lnb = lns[1];
        double tmp1 = lna * HEX_40000000;
    double tmp2 = lna + tmp1 - tmp1;
    lnb += lna - tmp2;
    lna = tmp2;
        final double aa = lna * ya;
    final double ab = lna * yb + lnb * ya + lnb * yb;
    lna = aa + ab;
    lnb = -(lna - aa - ab);
    double z = 1.0 / 120.0;
    z = z * lnb + (1.0 / 24.0);
    z = z * lnb + (1.0 / 6.0);
    z = z * lnb + 0.5;
    z = z * lnb + 1.0;
    z = z * lnb;
    final double result = exp(lna, z, null);
        return result;
}",1,5.095238095238095,4.333333333333333,8.0,0.5,0.3772817344305145,-0.7486225895316806,0.0,9.53340084914112,23.652617524091543,-2.4143512588210627
"@Override
public void visit(NodeTraversal t, Node n, Node parent) {
    switch(n.getType()) {
        case Token.WHILE:
            if (CONVERT_WHILE_TO_FOR) {
                Node expr = n.getFirstChild();
                n.setType(Token.FOR);
                n.addChildBefore(new Node(Token.EMPTY), expr);
                n.addChildAfter(new Node(Token.EMPTY), expr);
                reportCodeChange(""WHILE node"");
            }
            break;
    }
}",2,0.0,0.0,0.0,0.0,0.9616070060470566,-0.347943722943723,0.0769230769230769,-0.2584329840688661,-0.0905828895801296,0.0104897873628805
"private void writeFileByStream(InputStream in, File target) throws IOException {
    FileChannel out = null;
    try {
        out = prepareOutputFileChannel(target, out);
        LOG.trace(""Using InputStream to transfer from: {} to: {}"", in, out);
        int size = endpoint.getBufferSize();
        byte[] buffer = new byte[size];
        ByteBuffer byteBuffer = ByteBuffer.wrap(buffer);
        int bytesRead;
        while ((bytesRead = in.read(buffer)) != -1) {
            if (bytesRead < size) {
                byteBuffer.limit(bytesRead);
            }
            out.write(byteBuffer);
            byteBuffer.clear();
        }
    } finally {
        IOHelper.close(in, target.getName(), LOG);
        IOHelper.close(out, target.getName(), LOG);
    }
}",1,0.3333333333333333,0.0,0.0,0.5,0.1405338715380642,-0.0930735930735928,0.3846153846153846,0.1627682779573871,0.2753339967113769,-0.4428907469082609
"@Override
public Result executeQuery(String statement, String language, long limit, long offset, Map<String, ? extends PropertyValue> bindings, NamePathMapper namePathMapper) throws ParseException {
    Query q = parseQuery(statement, language);
    q.setRootTree(getRootTree());
    q.setRootState(getRootState());
    q.setNamePathMapper(namePathMapper);
    q.setLimit(limit);
    q.setOffset(offset);
    if (bindings != null) {
        for (Entry<String, ? extends PropertyValue> e : bindings.entrySet()) {
            q.bindValue(e.getKey(), e.getValue());
        }
    }
    q.setQueryEngine(this);
    q.prepare();
    return q.executeQuery();
}",1,0.1428571428571428,0.0,0.0,0.0,-0.1880619318138515,0.0436720142602504,0.6153846153846154,0.0622638569703579,0.2165435604528856,-0.2789156205603556
"@Override
public synchronized int getNumElements() {
    return numElements;
}",1,-0.4761904761904761,-0.3333333333333333,0.0,-1.0,-0.5783599002172338,-1.2367424242424248,-0.5384615384615384,-0.7228508549838351,-0.2753938011258718,0.2154878077182847
"@Override
public void write(org.apache.thrift.protocol.TProtocol prot, removeConstraint_result struct) throws org.apache.thrift.TException {
    TTupleProtocol oprot = (TTupleProtocol) prot;
    BitSet optionals = new BitSet();
    if (struct.isSetOuch1()) {
        optionals.set(0);
    }
    if (struct.isSetOuch2()) {
        optionals.set(1);
    }
    oprot.writeBitSet(optionals, 2);
    if (struct.isSetOuch1()) {
        struct.ouch1.write(oprot);
    }
    if (struct.isSetOuch2()) {
        struct.ouch2.write(oprot);
    }
}",3,0.1904761904761904,0.3333333333333333,0.0,-0.5,-0.3270982220435305,-0.5492424242424248,0.2307692307692307,-0.1716881548708759,0.0003590442418161,-0.2675454736008573
"public static CharSequence renderComponent(final Component component) {
    RequestCycle requestCycle = RequestCycle.get();
    final Response originalResponse = requestCycle.getResponse();
    BufferedWebResponse tempResponse = new BufferedWebResponse(null);
    try {
        requestCycle.setResponse(tempResponse);
        RenderPage page = new RenderPage();
        page.add(component);
        component.render();
    } finally {
        requestCycle.setResponse(originalResponse);
    }
    return tempResponse.getText();
}",1,0.0,-0.3333333333333333,0.0,-0.5,-0.2566742157694396,-0.0021645021645026,0.1538461538461538,-0.4180169828224204,-0.1519954906209609,0.0649416587092716
"private void processSingleHyphen(String hyphen) {
    tokens.add(hyphen);
}",1,-0.5238095238095238,-0.3333333333333333,0.0,-1.0,-0.5270812923370379,-0.8560606060606067,-0.4615384615384615,-0.625472286059284,-0.2695221086803162,0.2154878077182847
"public final boolean toBoolean(final boolean defaultValue) {
    if (text != null) {
        try {
            return toBoolean();
        } catch (StringValueConversionException x) {
            if (LOG.isDebugEnabled()) {
                LOG.debug(String.format(""An error occurred while converting '%s' to a boolean: %s"", text, x.getMessage()), x);
            }
        }
    }
    return defaultValue;
}",3,-0.0952380952380952,0.3333333333333333,0.0,0.5,0.4639115000390286,-0.2651515151515151,-0.1538461538461538,-0.3820258637479063,-0.1761017282749939,0.2043319281738355
"public Line revert() {
    return new Line(zero, zero.subtract(direction));
}",1,-0.5238095238095238,-0.3333333333333333,0.0,-1.0,-0.5270812923370379,-0.8106060606060609,-0.3846153846153846,-0.5280937171347329,-0.2608983802283378,0.2154878077182847
"public void addValue(double value) {
    sumImpl.increment(value);
    sumsqImpl.increment(value);
    minImpl.increment(value);
    maxImpl.increment(value);
    sumLogImpl.increment(value);
    secondMoment.increment(value);
        if (!(meanImpl instanceof Mean)) {
        meanImpl.increment(value);
    }
    if (!(varianceImpl instanceof Variance)) {
        varianceImpl.increment(value);
    }
    if (!(geoMeanImpl instanceof GeometricMean)) {
        geoMeanImpl.increment(value);
    }
    n++;
}",3,0.1904761904761904,0.1666666666666666,0.0,-0.5,-0.3999884917838242,-0.6553030303030305,0.1538461538461538,-0.1093658707591632,-0.0272896683460236,-0.2133963714279058
"public String getExtendedStackTraceAsString(final List<String> ignorePackages) {
    final StringBuilder sb = new StringBuilder(this.name);
    final String msg = this.message;
    if (msg != null) {
        sb.append("": "").append(msg);
    }
    sb.append(EOL);
    this.formatElements(sb, 0, this.throwable.getStackTrace(), this.extendedStackTrace, ignorePackages);
    this.formatCause(sb, this.causeProxy, ignorePackages);
    return sb.toString();
}",3,-0.1428571428571428,-0.1666666666666666,0.0,-0.5,-0.4698414279645443,0.2369146005509647,0.0769230769230769,0.015600046741713,0.0029716166439767,0.1852295223234035
"@Override
protected void invoke(WebResponse response) {
    response.write(builder);
}",1,-0.4761904761904761,-0.3333333333333333,0.0,-1.0,-0.5783599002172338,-1.1003787878787883,-0.4615384615384615,-0.632425115880497,-0.2686965888887485,0.2154878077182847
"@Override
void uncommittedModification(Revision uncommitted) {
}",3,-0.5238095238095238,-0.3333333333333333,0.0,-1.0,-1.1567198004344676,-1.1060606060606064,-0.5384615384615384,-0.7715401394461106,-0.2768449138422518,0.2154878077182847
"public Object computeValue(EvalContext context) {
    double l = InfoSetUtil.doubleValue(args[0].computeValue(context));
    double r = InfoSetUtil.doubleValue(args[1].computeValue(context));
    return l > r ? Boolean.TRUE : Boolean.FALSE;
}",1,-0.4285714285714285,-0.3333333333333333,0.0,-1.0,-0.5023802685784979,0.7303030303030311,-0.2307692307692307,0.0770459237331048,-0.1253744580744896,0.2154878077182847
"@Override
public double logProbability(int x) {
    double ret;
    if (x < 0 || x > numberOfTrials) {
        ret = Double.NEGATIVE_INFINITY;
    } else {
        ret = SaddlePointExpansion.logBinomialProbability(x, numberOfTrials, probabilityOfSuccess, 1.0 - probabilityOfSuccess);
    }
    return ret;
}",3,-0.1904761904761904,-0.1666666666666666,1.0,-0.5,-0.2217543170135333,-0.4833333333333334,-0.4615384615384615,-0.0314630156195224,-0.1500482653618185,0.2154878077182847
"public List<LinearConstraint> getNormalizedConstraints() {
    List<LinearConstraint> normalized = new ArrayList<LinearConstraint>();
    for (LinearConstraint constraint : constraints) {
        normalized.add(normalize(constraint));
    }
    return normalized;
}",1,-0.3333333333333333,-0.1666666666666666,0.0,-0.5,-0.303394748375218,0.0075757575757577,-0.3846153846153846,-0.1953803606902192,-0.1913279065214846,0.2154878077182847
"@Override
public DocumentNodeState apply(String input) {
    return getNode(input, readRevision);
}",1,-0.4761904761904761,-0.3333333333333333,0.0,-1.0,-0.5783599002172338,-0.8787878787878791,-0.4615384615384615,-0.6376446071748528,-0.267833866519104,0.2154878077182847
"private Map<String, Integer> initializeHeader() throws IOException {
    Map<String, Integer> hdrMap = null;
    final String[] formatHeader = this.format.getHeader();
    if (formatHeader != null) {
        hdrMap = new LinkedHashMap<String, Integer>();
        String[] header = null;
        if (formatHeader.length == 0) {
                        final CSVRecord nextRecord = this.nextRecord();
            if (nextRecord != null) {
                header = nextRecord.values();
            }
        } else {
            if (this.format.getSkipHeaderRecord()) {
                this.nextRecord();
            }
            header = formatHeader;
        }
                if (header != null) {
            for (int i = 0; i < header.length; i++) {
                hdrMap.put(header[i], Integer.valueOf(i));
            }
        }
    }
    return hdrMap;
}",1,0.5238095238095238,0.6666666666666666,0.0,0.5,0.6940318802606806,-0.2296969696969694,0.0,0.807385190667238,0.6415487660500048,-0.6305843445047393
"public static Map<String, Object> parseQuery(String uri) throws URISyntaxException {
        if (uri != null && uri.endsWith(""&"")) {
        throw new URISyntaxException(uri, ""Invalid uri syntax: Trailing & marker found. "" + ""Check the uri and remove the trailing & marker."");
    }
    try {
                Map<String, Object> rc = new LinkedHashMap<String, Object>();
        if (uri != null) {
            String[] parameters = uri.split(""&"");
            for (String parameter : parameters) {
                int p = parameter.indexOf(""="");
                if (p >= 0) {
                    String name = URLDecoder.decode(parameter.substring(0, p), CHARSET);
                    String value = URLDecoder.decode(parameter.substring(p + 1), CHARSET);
                    rc.put(name, value);
                } else {
                    rc.put(parameter, null);
                }
            }
        }
        return rc;
    } catch (UnsupportedEncodingException e) {
        URISyntaxException se = new URISyntaxException(e.toString(), ""Invalid encoding"");
        se.initCause(e);
        throw se;
    }
}",1,0.5714285714285714,0.5,1.0,1.0,0.8703490333208806,0.3432400932400934,0.4615384615384615,0.807385190667238,0.9164834506232592,-0.7127000023289936
"public double correlation(final double[] xArray, final double[] yArray) throws DimensionMismatchException {
    if (xArray.length != yArray.length) {
        throw new DimensionMismatchException(xArray.length, yArray.length);
    }
    final int n = xArray.length;
    final long numPairs = sum(n - 1);
    @SuppressWarnings(""unchecked"")
    Pair<Double, Double>[] pairs = new Pair[n];
    for (int i = 0; i < n; i++) {
        pairs[i] = new Pair<Double, Double>(xArray[i], yArray[i]);
    }
    Arrays.sort(pairs, new Comparator<Pair<Double, Double>>() {

        @Override
        public int compare(Pair<Double, Double> pair1, Pair<Double, Double> pair2) {
            int compareFirst = pair1.getFirst().compareTo(pair2.getFirst());
            return compareFirst != 0 ? compareFirst : pair1.getSecond().compareTo(pair2.getSecond());
        }
    });
    long tiedXPairs = 0;
    long tiedXYPairs = 0;
    long consecutiveXTies = 1;
    long consecutiveXYTies = 1;
    Pair<Double, Double> prev = pairs[0];
    for (int i = 1; i < n; i++) {
        final Pair<Double, Double> curr = pairs[i];
        if (curr.getFirst().equals(prev.getFirst())) {
            consecutiveXTies++;
            if (curr.getSecond().equals(prev.getSecond())) {
                consecutiveXYTies++;
            } else {
                tiedXYPairs += sum(consecutiveXYTies - 1);
                consecutiveXYTies = 1;
            }
        } else {
            tiedXPairs += sum(consecutiveXTies - 1);
            consecutiveXTies = 1;
            tiedXYPairs += sum(consecutiveXYTies - 1);
            consecutiveXYTies = 1;
        }
        prev = curr;
    }
    tiedXPairs += sum(consecutiveXTies - 1);
    tiedXYPairs += sum(consecutiveXYTies - 1);
    int swaps = 0;
    @SuppressWarnings(""unchecked"")
    Pair<Double, Double>[] pairsDestination = new Pair[n];
    for (int segmentSize = 1; segmentSize < n; segmentSize <<= 1) {
        for (int offset = 0; offset < n; offset += 2 * segmentSize) {
            int i = offset;
            final int iEnd = FastMath.min(i + segmentSize, n);
            int j = iEnd;
            final int jEnd = FastMath.min(j + segmentSize, n);
            int copyLocation = offset;
            while (i < iEnd || j < jEnd) {
                if (i < iEnd) {
                    if (j < jEnd) {
                        if (pairs[i].getSecond().compareTo(pairs[j].getSecond()) <= 0) {
                            pairsDestination[copyLocation] = pairs[i];
                            i++;
                        } else {
                            pairsDestination[copyLocation] = pairs[j];
                            j++;
                            swaps += iEnd - i;
                        }
                    } else {
                        pairsDestination[copyLocation] = pairs[i];
                        i++;
                    }
                } else {
                    pairsDestination[copyLocation] = pairs[j];
                    j++;
                }
                copyLocation++;
            }
        }
        final Pair<Double, Double>[] pairsTemp = pairs;
        pairs = pairsDestination;
        pairsDestination = pairsTemp;
    }
    long tiedYPairs = 0;
    long consecutiveYTies = 1;
    prev = pairs[0];
    for (int i = 1; i < n; i++) {
        final Pair<Double, Double> curr = pairs[i];
        if (curr.getSecond().equals(prev.getSecond())) {
            consecutiveYTies++;
        } else {
            tiedYPairs += sum(consecutiveYTies - 1);
            consecutiveYTies = 1;
        }
        prev = curr;
    }
    tiedYPairs += sum(consecutiveYTies - 1);
    final long concordantMinusDiscordant = numPairs - tiedXPairs - tiedYPairs + tiedXYPairs - 2 * swaps;
    final double nonTiedPairsMultiplied = (numPairs - tiedXPairs) * (double) (numPairs - tiedYPairs);
    return concordantMinusDiscordant / FastMath.sqrt(nonTiedPairsMultiplied);
}",3,3.952380952380953,1.8333333333333333,1.0,2.0,1.2136763987276138,0.1699468915963766,2.076923076923077,5.054668328594243,15.874151433789203,-2.126315299159233
"private void updateObjLitOrFunctionDeclarationAtAssignNode(Name n, String alias) {
                Ref ref = n.declaration;
    Node rvalue = ref.node.getNext();
    Node varNode = new Node(Token.VAR);
    Node varParent = ref.node.getAncestor(3);
    Node gramps = ref.node.getAncestor(2);
    boolean isObjLit = rvalue.getType() == Token.OBJECTLIT;
    boolean insertedVarNode = false;
    if (isObjLit && n.canEliminate()) {
                varParent.replaceChild(gramps, varNode);
        ref.node = null;
        insertedVarNode = true;
    } else if (!n.isSimpleName()) {
                if (rvalue.getType() == Token.FUNCTION) {
            checkForHosedThisReferences(rvalue, n.docInfo, n);
        }
        ref.node.getParent().removeChild(rvalue);
        Node nameNode = NodeUtil.newName(compiler.getCodingConvention(), alias, ref.node.getAncestor(2), n.fullName());
        if (ref.node.getLastChild().getBooleanProp(Node.IS_CONSTANT_NAME)) {
            nameNode.putBooleanProp(Node.IS_CONSTANT_NAME, true);
        }
        varNode.addChildToBack(nameNode);
        nameNode.addChildToFront(rvalue);
        varParent.replaceChild(gramps, varNode);
                ref.node = nameNode;
        insertedVarNode = true;
    }
    if (isObjLit) {
        declareVarsForObjLitValues(n, alias, rvalue, varNode, varParent.getChildBefore(varNode), varParent);
    }
    addStubsForUndeclaredProperties(n, alias, varParent, varNode);
    if (insertedVarNode) {
        if (!varNode.hasChildren()) {
            varParent.removeChild(varNode);
        }
        compiler.reportCodeChange();
    }
}",2,1.1428571428571428,0.8333333333333334,1.0,0.0,0.2086759956310455,0.2982456140350881,1.6153846153846154,0.3677891169711368,1.2041322265275087,-1.141658709271724
